symbol,tvlUsd,apy,pools,largest_pool_id,largest_pool_tvl,largest_pool_pct_of_tvl
UNI-WETH,36455810,0.17052063227018682,6,a9ee1b5f-558b-4e1d-a467-16345e64bc25,28344213,77.74950824025032
MWETH,36280330,0.0225718,1,e41c04d6-53b7-4e36-8de0-edda6f627103,36280330,100.0
PXETH-STETH,36108653,0.0417496937167526,3,b640d150-56b8-4bfa-b39b-460d1f9d3229,18314778,50.721299407097796
ETH-ETH,36026981,0.05847367915115619,3,5e2aac09-71c8-4092-ba4f-00f1ac0d04fd,35115082,97.46884425314461
STETH-FRXETH,35706130,0.026289750342330574,2,991df258-b474-4a40-8482-acf080e8ab39,17853436,50.00103903727455
SENA,35696139,0.20615276041418093,3,db7b4c4a-17a7-4462-91da-c438aa9ed134,17841669,49.9820694893641
WM-USDC,35642859,1.544404953598139e-05,3,3ad89506-20cc-4dd3-a8ce-79415ce4e3a1,16939293,47.525068064826115
YLM-BTC.TAC,35586384,0.082125,1,cff78a3c-d6d9-447e-a908-9a5e3d59ec18,35586384,100.0
UPUSDC,35344490,0.09308430881412068,3,6b6ddb24-adfd-449d-a21e-e029a102e318,31929564,90.33816586404274
CVX,34915930,0.04872903218842232,4,777032e6-e815-4f44-90b4-abb98f0f9632,34107383,97.68430341107913
UNI,34830118,0.0008824301904518382,12,7d26311d-e763-43d5-be17-6fd0d8e85b2b,14277258,40.99112727668623
WETH-OSETH,34801522,6e-07,2,985400b0-1470-4bfc-800c-fea6444bf6c4,31812797,91.41208536799051
CRVUSD-SDOLA,34725993,0.03697381729058403,2,5e8c5bce-d1d4-4f58-b712-2f774a59860e,24141353,69.51954692843485
LINK-WETH,34300551,0.10341113796591489,15,3025b6b3-e95f-490e-ba10-540c9b1b08f9,24609753,71.74739846015885
VIRTUAL-WETH,34251715,0.6841574085564824,13,b772f63d-116b-4785-9308-959811b54bcc,11241515,32.82029819528744
USD0--,33835610,0.13449442888276877,11,a0c1deec-d996-4fb7-8d79-e12b3c6cf9dc,13559982,40.076067787753786
WETH-COMPWETH,33771840,0.0295876,1,3eb7d776-909a-47d3-a409-048c4e7f08ac,33771840,100.0
BAL-WETH,33559989,0.010375189685246916,3,30eedaf4-83f7-418b-985b-89478d4b90e6,30920733,92.13570659990383
MEDGE,33534589,0.054907090320015554,3,d48e9c5a-7c28-4192-ab3d-795b5fbed7be,33378039,99.53316857409524
WETH-WSTETH,33521746,0.005941909703357932,14,f4bd26ec-b91f-4261-b873-65a8affda118,10728622,32.00496179405452
SMWETH,33283377,0.0381495,1,df16d442-47a9-4725-a9a0-d9ce8096562d,33283377,100.0
ANKRETH,32898384,0.0283433,1,e201dbed-63fa-48e2-bfa2-f56e730167d2,32898384,100.0
RE7WETH,32811761,0.030530386191905394,2,bf3815bb-1059-4f24-90a3-14998e8493fa,30474580,92.87700224318957
SW-INWSTETHS,32637500,0.062053643988013794,4,80c469ac-44e8-4d18-a9cf-bf04b7587a08,16193952,49.61762389888931
SFRXUSD,32457345,0.0818967949512722,2,42523cca-14b0-44f6-95fb-4781069520a5,31650061,97.51278485655558
DOLA-SUSDS,32408156,0.09854848312159135,4,b36c0e1b-792f-4fee-8160-a0002c23e1d1,16211589,50.023176264641535
OHM-SUSDS,32383736,0.0,1,0cc155d9-0e7f-4bdd-b07e-0a09e34b9af0,32383736,100.0
SFLR,32378944,0.3516121318196665,2,fa132efa-f62b-40f0-addc-8afe0b4a810a,24087922,74.39378504746789
DAI-WETH,32315996,0.12766661041243166,6,011b1887-e763-44cc-be06-7764fc3d194c,11308541,34.99363287456775
PT-SYRUPUSDC-28AUG2025,32263582,0.0,2,acf0789d-7dbc-45ab-8294-073e917eb3fe,24906171,77.1959263543645
YLUNIBTC.TAC,32188975,0.082125,1,10a8c1b3-ae05-4827-87f4-6a576f44c8ec,32188975,100.0
USDT-CRVUSD,31583675,0.0524293855688263,4,90a3e412-e3be-47e1-a233-fd3760f4a794,16729573,52.96905125828454
LVLUSD,31468980,0.06495398460878618,7,8dfaec93-3ab4-424f-b365-a84a6732882f,10961662,34.833229421481086
USDC-SUI,31458781,1.5429413739539273,4,1249e3d1-af05-4308-a9d8-75127ec2e4c2,30885462,98.17755494086055
CGNTSOL,31346434,5e-07,1,019b43fe-bcaf-4336-ad9d-5f1dcebf03cb,31346434,100.0
PT-LBTC-29MAY2025,31341534,0.0,2,cea3f7c8-df39-4b22-82d7-5416b7b0d465,23994850,76.55927115756363
XUPUSDC,31232850,0.13418469400006725,2,8768d803-b5a8-40a7-a67f-501108e9cb8a,15632730,50.05220464991187
WSOL-USDC,31220907,0.358677899051437,11,12edc6f3-4926-4b4f-b97c-38ef6a458574,13674755,43.79999274204302
MPENDLE,30880608,0.23286655000000003,2,424bbcfa-e925-40c3-a6c0-8c09fa713671,15440304,50.0
BOME-WSOL,30687268,0.26111779999999996,1,efa5ce76-dc4f-4d06-a9d4-0e09c4dcd0a1,30687268,100.0
WAL,30492328,0.047748115448895866,2,d881b1cf-fe86-43cc-b76a-96444bd850ec,29894008,98.03780150862866
YLSOLVBTC.TAC,30484658,0.082125,1,ae206f19-c539-4e07-82b5-b54414352177,30484658,100.0
SEGLD,29998080,0.010685100000000001,1,0a1ee708-7f5e-4ebf-962a-2666da92d5e7,29998080,100.0
SUSDE-USDC,29865891,0.04903130259123694,4,a721aa01-fca2-46df-ac8a-e58620920893,28921093,96.83653168090649
USDC-WBTC-WETH,29573150,0.08101369107068405,4,4c29fa57-dec3-4977-ac87-805b0833235c,16425514,55.54198318407069
RUSD,29514880,0.04438261391397491,8,99dbc9ba-b1eb-4019-a6b9-c40e972eff2c,12926903,43.79791820261509
TACCBBTC,29326434,0.07346049520586785,3,3c6c8af4-4fc3-459f-b6c9-2e34bf196a7b,12916802,44.04491183619529
CRVUSD-SFRXUSD,29320994,0.035585935901613706,2,c38c4411-948a-4769-a93f-5860457a339c,28465136,97.08107440013801
SMOLE-WSOL,29245358,0.0006000000000000001,1,5c03c40b-dc1e-4a50-ad92-62d543dd63a6,29245358,100.0
KODIBRBTC-UNIBTC,29195778,0.039567399999999996,1,05d546df-73e2-4354-8cca-070ad6917067,29195778,100.0
PICOSOL,29088183,0.0,1,d14bccf4-9a1d-41e5-96d7-0b25df947f3b,29088183,100.0
USDC-LAUHCHCOIN,29026786,0.00019999999999999998,1,6f4e984d-9280-486a-a4c4-a6c3f5d79c65,29026786,100.0
BOBAOPPA,28709029,0.0,1,1c8bdf84-6a6c-45b4-936c-957b4fb000b5,28709029,100.0
WETH-DWETHV3,28319784,0.0092514,1,c08ac365-3542-47de-8031-828d10795202,28319784,100.0
USD0USD0++,28197587,0.0,3,4cb6e33e-d95b-4690-83d5-a0b26ebab5a5,26989247,95.71473970450025
SCUSD,28082035,0.0233535040812783,7,8cf96260-8080-40f2-8b2d-b4e62773478a,9304077,33.13177624057516
AVAX,28029071,0.01748210178887484,8,38583317-5354-4767-8f1e-6a0ae3aa7b5d,25882489,92.34158706151909
USD0-USDC,28023348,0.0058629636061829585,3,23a68630-c706-4ed3-bb31-92868a15050b,27419843,97.84642077741746
CBETH-WETH,27912065,0.056039082931470675,21,d5cdafc8-b126-4239-a94b-4b737427cc3a,13650065,48.903816324589386
WETH-FRXETH,27677319,0.028870479875948245,4,5455e498-1ca6-4f36-80f4-cf6a2f977c51,15291726,55.250026203766346
WETH-PXETH,27550436,0.04384565491104388,3,0b5e3dc8-83c7-4908-b820-36cd63995a6a,13788014,50.0464457259406
UBTC,27455704,0.03945910426481871,2,85dacc51-f547-42e8-be16-787c58743044,27427206,99.89620371781398
SOLVBTC.G-GBTC,27306755,0.0,1,38392143-d5ec-469b-8534-ebf5111aaf7e,27306755,100.0
WSOL-FARTCOIN,27286807,0.14602653627628548,6,c66d7944-6582-4638-881a-360e5918e4b4,25943895,95.07853007499192
USDC-COMPUSDC,26922828,0.051854899999999995,1,2ed280bc-f78d-44b1-beca-cd6c2d118f6e,26922828,100.0
JLP,26562674,1.273855184910977e-07,5,5773be7f-d0d3-4838-bc85-8d06570794ee,16117048,60.67554795123412
ETH-RUNE,26560663,0.1297079,1,b476bcc4-a129-4aa7-aa33-19378cabee01,26560663,100.0
AAVEGHO-USDT-USDC,26232026,0.0363592,1,4b7374ee-02b8-4082-be38-f1de25d398b0,26232026,100.0
MWUSDC,26139508,0.0635056,1,1643c124-f047-4fc5-9642-d6fa91875184,26139508,100.0
DEEP,25951125,0.0744542635015245,2,7039a10f-ef49-410d-b003-83c531932c05,25639710,98.79999421990377
WETH-ETHM,25875574,0.0,1,cbf107f9-32a1-4a57-a1c8-434f3e1784d2,25875574,100.0
SUSDE-USDC.X,25342041,0.034865099999999996,1,1224d2f1-ccf5-49b2-918b-e055007aa5c9,25342041,100.0
EUSD-USDC,25229968,0.09123897179172404,10,3e4081dd-324d-4a46-8aba-01320ac68fa2,9833166,38.97415169135371
AUSD,25031450,0.06877951759783793,11,688234ed-0cf9-463e-90de-79f8339e8734,7661265,30.606556951355195
TRX-WETH,24668892,0.0,1,2205346b-b229-494f-b03d-7dabfdd01586,24668892,100.0
BSDETH,24590494,0.010157939244803297,3,ca775845-b68a-4084-8d8d-29c31970a643,14032839,57.066112620592335
USDC-USDF,24521324,0.1303678736583555,3,3388eabd-fc53-49bf-b358-d1a6dc3c6112,13475281,54.953317365734414
CBBTC-WBTC,24493245,0.013778664877728533,6,f194f422-b98a-4103-81d7-51bf6464d58b,12387030,50.57324988991863
WSTETH-GNO,24416505,0.007286924678937465,2,b646749a-daea-4a17-8fb6-9e18a39063ff,19812393,81.14344374839888
GTETH,24019954,0.053399999999999996,1,c2ae32a2-4c5c-4dc2-a67e-d0c536a52e34,24019954,100.0
OSETH-WAWETH,23412723,0.0460267,1,a5d146f0-29f6-4b60-98a1-537f22e3f4d5,23412723,100.0
TBTC-WBTC,23233738,0.00835874343706553,9,b4ef32d6-04da-400c-bd82-8342a5b094a6,12714814,54.72564939830173
YNETHX-WETH,23033093,0.04962365656028047,3,08d9e568-98b5-4957-bad6-e69ed4cf0d76,11392813,49.462801196521895
TON-USD₮,23005239,0.12265049273158171,3,ad078c5e-e07c-4a25-97ab-c04d2c9d8908,8005090,34.79681302159043
MKR,22955630,6.195518689314996e-05,5,c5af4fbd-932d-40c5-8ee4-6b45ee691b76,22582029,98.37250818208867
EUSD,22878160,0.0028132489849183677,2,381b00d5-b4f8-489c-95cb-40018c72bdd3,22185512,96.97244883329779
MSETH-WETH,22857559,0.12013162113395397,6,4257ff95-e25c-4340-885d-8ad87c41481b,9384803,41.057765617054734
SMCBBTC,22695205,0.0032798000000000002,1,1b174b02-1409-41bc-bead-549181e13c55,22695205,100.0
SDAI-SUSDE,22624756,0.0453,1,d22deafb-dbb1-417c-b555-cc8c9f4b955a,22624756,100.0
EETH,22492362,0.03650872066638888,5,502c20d9-f1dc-46f6-b700-78ab6b0b6385,7144654,31.764800868846056
WETH.E,22487637,0.018988173921515188,9,c715efe7-a70d-4358-b2c2-c149cf658612,10480688,46.60644424311901
GGAVAX,22449619,0.0014339740314657456,2,3efc0d84-53c6-4c6a-b1c3-c140502c7f26,21283612,94.8061167541418
ETH+-ETH,22170184,0.06110797469627226,2,5a046093-29fc-4ecb-b90e-daccda151b5b,12695677,57.264644262763
PAXG-WETH,22024464,0.034319103450708266,3,40ac1aaf-26f1-4a04-b908-539f37672ef2,21589481,98.02500074462652
WSTETH-SFRXETH-RETH,21923330,0.008287039740527555,5,3bc9d35e-6fb5-4f9b-993a-1c69677c0881,7498074,34.20134623709081
USDC-STG,21912639,0.029661157698568395,6,b8935a05-a55c-455b-b3bf-bf967526ccbd,6234517,28.451694020058472
REUSD-SFRXUSD,21882701,0.11536455740084371,3,3dde1458-2baa-4b83-a451-c81ac14c8dea,11440272,52.279981342339774
UNIBTC-XSOLVBTC,21856130,9.66e-05,1,1074faee-6dd0-455b-a2fc-2d2bcf76a49d,21856130,100.0
WETH-EIGEN,21835790,0.08655647214618752,2,1b12d383-6ca1-4047-bae1-28c9c58f04ac,21770790,99.70232357061504
AVAX-USDC,21775131,0.20813237287038594,8,8af72911-4f7b-4476-8191-86dff5401c1c,18049534,82.89058743205725
FRXUSD-SUSDS,21727680,0.05107221040569909,2,d62e6a1e-eb4b-4b22-a919-322a33fba89f,10863941,50.00046484484307
SDAI-GYD,21594523,1.5907697053553813e-05,4,adcbb669-9c78-4fce-8338-f2b9861a6b6e,20293952,93.97731082089658
ACX,21578109,0.0310373,1,355a3a23-eee5-4a08-90d6-e2291f63bd56,21578109,100.0
RSETH-WETH,21474253,0.001944038773632778,7,35b11a4c-149e-44e5-b0e4-b092abddde64,11179755,52.061205574880766
OSETH-RETH,21455628,0.040773158695303624,2,e7fe034b-6f68-4a8f-9cef-bab9bcd051e1,16597927,77.35931570029085
PYUSD-USDC,21189018,0.005400259497047008,8,14681aee-05c9-4733-acd0-7b2c84616209,15079401,71.16611539052919
SOLVBTC.CORE,21059512,2.9e-06,1,2345a568-1820-42ea-bc62-7c3091ee9f93,21059512,100.0
USDL-USDC,20923107,0.0206,1,b92d0d7b-6113-4981-9fa7-fad4d20cad6b,20923107,100.0
PENDLE-WETH,20743430,0.18715578312350462,15,a978c15f-c41a-433b-b02f-3434256ba66f,6027050,29.055223750363368
WLFI-WSOL,20702526,0.5830887936863356,32,91526941-da71-4346-b185-de1285cd26c2,748811,3.617003065229818
AUSD-USDC,20695415,0.0028093226400485324,4,110142b1-d2da-4f73-a9ac-d8fd415e0320,9809542,47.39959068228398
PXETH-WETH,20650781,0.005836981804833434,7,e657fda7-2fde-4aa4-93fd-9505f3a90f7d,9158289,44.34839050397174
ASUSDF,20473544,0.1694263369374057,4,52cac3f1-218c-4ba8-aba7-219c9c24c6bd,9584342,46.8133020838991
BOLD-USDC,20461546,0.005704069487833421,11,755529b5-fcf4-4ef0-a7c7-e4f49376706f,17974218,87.84389019285248
EURC,20459539,0.02619247834905762,10,190580f0-8121-4744-945b-6a5c04e09795,6180197,30.206922062124665
FDUSD,20145329,0.017713211149185,8,6679b470-7a53-4b96-88c8-262ea927b4b5,10942574,54.31816973552529
-USDC,20119297,0.004681395361811101,6,ac225670-41bc-48fa-b8d7-32011abc58fe,10149448,50.4463351776158
ANS,20117443,0.0,1,dcb4a431-d5c1-4c14-9c2d-6684f71ee071,20117443,100.0
FGHO,20112779,0.0948889551286125,3,41ab860d-2fea-40bd-b12b-6f8e69b2eab2,9832089,48.88478613522278
USDT-MIM,20005354,3.1e-06,1,9917f09e-414f-4440-947c-bc06d0c50833,20005354,100.0
USDG-USDC,19997949,0.0017569,1,34c08a67-71ab-4e92-aed4-34ede13dce5b,19997949,100.0
USDC-USDTB,19981501,0.0,1,fa91389d-ab0f-43e5-8921-9c9a462d97d2,19981501,100.0
BAT,19643418,3.435244914097943e-05,3,5eb0a4a7-3341-46ee-b370-0eae21740070,19128528,97.37881666011485
MIM-DAI-USDC-USDT,19594423,0.15884703139263656,2,0d7ef546-2eb5-44fd-afab-edfedf9e2eff,11479378,58.58492490439754
RESOLVUSDC,19491255,0.06013060000000001,1,35f69e37-d650-4960-ba4a-8a7021a7c782,19491255,100.0
AERO,19468829,0.05318747723122946,8,52fdf254-e837-4f8f-955f-993c3fb31f91,9861883,50.65473121162039
USDM-USDT,19294248,0.0,1,eb21dc22-0b56-4dad-90df-331373f26d34,19294248,100.0
USDC-USDC,19275663,0.0018417574122301262,19,9b844396-374d-49d3-8ce7-e54eaa23e800,10687848,55.44736904769502
KODIWBERA-HONEY,19019766,0.46859980000000007,1,271704e9-c169-4370-99f2-d818e778db52,19019766,100.0
CRVUSD-WETH-CRV,18978671,0.09306466560791321,4,4e5fba01-93a0-481f-9514-052f7f250de8,8980309,47.31790229147236
LOTUS-WETH,18974259,5.7000000000000005e-06,1,c851da37-09b2-4e43-b503-7ed6029c424a,18974259,100.0
WETH-SPX,18897280,0.23002096955384055,7,d1333759-d29f-4ef7-9347-0109583e5a9a,14656475,77.55864865208115
SUPERUSDC,18791084,0.08416235,2,ad04c2b5-c238-49ed-bd82-581865ef3c3b,9395542,50.0
WETH-RETH,18680811,0.012523122503252134,18,20a24a3e-0d6c-4854-8f7a-89afd75d971f,4684432,25.076170408233345
SVXAI,18669841,0.07610000000000001,1,79a3b6ae-a514-4ee1-bc7f-36c71476f557,18669841,100.0
PUMPBTC,18608748,0.008275542841092802,3,2859498e-8be2-47f2-9f8b-cc3d52167623,8541323,45.89950382476027
PT-SLVLUSD-29MAY2025,18449373,0.0,2,03a2e43b-aa22-45c3-9bc4-5eea05a85311,18248065,98.9088626480694
PT-ASONUSDC-14AUG2025,18374495,0.0,1,26f40aa1-1ff5-4263-819a-69f4b7c62345,18374495,100.0
SOLVBTC-XSOLVBTC,18352839,2.7348824462525933e-05,3,f3182524-1d32-4615-89ab-ab52a220e711,15360169,83.69369447419007
WMOOSILOV2SONICUSDC.E(WSMARKET)-SCUSD,18304784,0.0,1,326237b1-ed3c-4f40-acb2-ea0ea5205635,18304784,100.0
EPENDLE,18269196,0.25976535,2,0a977b6e-26cf-44f1-9d60-8f3c6c05b689,9134598,50.0
USDC-USDT.X,18238067,0.0383499,1,8a1e8ddb-d49d-41d5-bf38-701c54d17da6,18238067,100.0
WANS,18209079,0.003679854207173246,4,5f2e8d0d-f573-4e1e-ae3b-36fe856d6e9f,9181088,50.42038644568459
XUSDT,18024802,0.0823,1,2c1a4e26-63bc-4a94-911f-c439bb6c6e24,18024802,100.0
USDY-USDC,18020234,0.00012431286649773808,4,2390b74a-8e4d-4275-bb1e-cc8b9cb88174,6975561,38.70960277208387
GETH,17983952,0.0,1,048251b6-20c4-4812-b7b1-faf90077c068,17983952,100.0
WETH-WELL,17922075,0.2782827823072217,5,1f0c0a53-577c-4dd0-97af-f1791f532f51,14845193,82.8318874907063
MOG-WETH,17732101,0.18103704915726573,9,49b23f29-ffea-4676-9c7b-40b58845be74,16120848,90.9133553886254
TBTC-CBBTC,17659742,0.01326323270248229,8,a9aa184e-6e67-486b-abf2-f4248b224551,9835123,55.69233684161411
ARB,17652633,0.002320676710278857,16,ea8d9aa8-46ae-4447-a192-74515706a575,13624642,77.18192521194996
MSUSD-FRAXBP,17540978,0.14527619834374114,2,62ca653d-a58c-4363-9ffb-b6ceea56a712,10583326,60.33486844348131
PT-LVLUSD-29MAY2025,17504053,0.0,2,65bb6e28-bd70-4b3c-b430-05f12cb43d12,16979986,97.00602483322005
WAVAX-USDC,17479132,0.14898478832748102,11,7ae7a327-9d57-4dbc-afd6-b8b2f4918d68,12739002,72.88120485616791
WAUSDC-WSTKSCUSD-SILOSCUSD,17391269,0.0915066,1,ecfa1801-9d42-4cfc-9cfd-77e62a8e4e31,17391269,100.0
USD(MIDASMEDGE),17333468,0.0990449,2,77026dc7-50cf-410f-b89d-9ef388ae5208,8666734,50.0
PT-USR-29MAY2025,17284107,0.0,1,e97680c7-48cd-440c-8db7-7ed30fa89583,17284107,100.0
STSTX,17249292,0.0002034,1,3f51969c-b1b8-4e77-ab57-2235109b865a,17249292,100.0
SSUI-SUI,17200563,9.88e-05,1,400293ff-b4d2-41a0-9b4a-b4b2cb43cd14,17200563,100.0
PYUSD-CRVUSD,17193657,0.05011079842294748,3,93a073c9-0870-44a2-a5a6-d6091573be08,14296348,83.14896592388693
KAVA,17119774,0.00020219030023410354,2,f7c2a58d-7f11-42e5-825a-c3bbd08bde9a,16959529,99.06397712960462
KODIWBTC-WETH,17111393,0.12576420000000002,1,47444258-5cc2-4e33-95a7-1bc5df79b83b,17111393,100.0
ALUSD-FRAXBP,17038157,0.12620859838290022,2,71a56b67-3123-4820-a30f-fac238de441c,8613154,50.552145986212004
EZETH-WETH,16981700,0.002026443523999364,14,ab8050eb-081d-4697-8b34-ef3aa65418d2,8079904,47.58006560002826
MWCBBTC,16951430,0.0031839000000000004,1,7d2dc4b1-4c15-4f19-945e-5b279a3b5619,16951430,100.0
GTLBTCC,16918383,0.004486073866651441,2,78fbbc1b-8711-4556-8ff8-59791172c81f,9085257,53.70050435671069
GNO,16846387,0.0015592689741723256,2,25b57085-9668-46e8-b464-a46a37d45f9d,10405248,61.76545748355419
ANS-SILOWS,16515137,0.0027289000000000002,1,6627d393-e54d-4d0a-bf02-c6b776376dae,16515137,100.0
WDOGE-WETH,16498048,0.04042962563709355,3,afcd77c4-3900-4bd7-aae8-a8d10edea579,11931601,72.3212891609965
ALETH-WETH,16477387,0.05436078971329009,4,92d8447d-f8fa-4862-889c-7defd260b9dc,6199802,37.626123608069655
YCRV,16472247,0.1901119,1,320550a3-b7c4-4017-a5dd-f3ebed459470,16472247,100.0
WETH-CVX,16428047,0.22247155889028078,3,3e889559-f3f0-4f36-93e6-5e7d2b33ed99,9064414,55.17645524145384
ARM-WETH-STETH,16329751,0.0181052,1,0610f132-4f4e-415d-bfde-81c81694fe8e,16329751,100.0
$WIF-WSOL,16305398,0.2651529,1,caca758f-7a8f-4242-8d9c-cd44d98c5ee0,16305398,100.0
WETH-KTA,16151294,1.3364223574377634,3,0a3d0bf6-8f24-431c-9a69-935574eb22db,14766254,91.4245880237212
JITOSOL-SOL,16148026,0.008310800000000002,1,d61d8c57-4d50-4642-b3fc-f5943ab44059,16148026,100.0
AAVE-WETH,16093196,0.3153245969458832,5,472f422f-f809-4764-8169-b3e40e532bb3,15666058,97.34584727607866
STRK,16078480,0.07080412237728939,4,3416094f-9bf9-44b8-8a48-db85cb0d397e,8478564,52.732372711848384
FRAX-USDC,16077188,0.055406959043391164,9,3f6aa14f-eb0c-4738-bf74-8bc666f7d2b1,11886735,73.93541084423471
KODIRUSD-HONEY,16057176,0.0781515,1,953c2501-0175-4287-bcf6-0db8c10d5417,16057176,100.0
YNETH,15972762,0.0359016,1,44dd4153-aa9f-4616-9a88-e6803c86b995,15972762,100.0
ETH-ETHX,15946512,0.05036542694423708,2,f78f31b0-80ed-4504-bf89-74e0162e998f,7983703,50.065512759153854
HUMA-WSOL,15854572,0.5382829808903071,26,a6d1a542-4ef1-4761-a6b2-735d5567776a,751594,4.7405505490782085
ASDCRV,15811510,0.19514972600864813,8,d853189e-6f71-45d0-b3ee-b3b989faa447,9025994,57.0849589950612
WBTC-FBTC,15797646,6.236687986298718e-05,4,712d2037-a22b-4e5f-897f-ad7532a725fb,11626220,73.594635555196
YNBNBX,15739070,0.10303948950439892,3,89818a06-3414-4d9d-a8a6-7c8686a40d2a,15437790,98.08578270507724
WPOL,15559375,0.019047937082511346,7,f67c3baa-613a-409e-940e-5366f474871b,9747548,62.64742639084153
TACETH9S,15548130,0.0958125,1,2c831e0d-82c1-4e54-acfe-5256739d7be6,15548130,100.0
USDT-WBNB,15504201,0.24485757748928827,11,a3878e88-0c9f-49ef-adbc-da5fe048192d,10083776,65.03899169005871
WETH-AAVE,15250099,0.26284901841870006,11,df0a8595-dd7f-44fd-af22-83ec02acaf09,9897776,64.90302784263892
ATUSD,15248175,0.0756896,1,9998bf68-1ef8-4948-9cbb-d62eeeab91ab,15248175,100.0
WETH-MSETH,15235715,0.045422199999999996,1,7cc3d439-61d3-45ee-9593-3c404e71c9bf,15235715,100.0
HYPERUSDC,14966670,0.0794897,1,04597889-bb52-4ae9-aafa-ba64e3d9c7c6,14966670,100.0
WETH-FLOKI,14923165,0.038616053590890397,3,542cda14-2cee-4069-b83c-328b93910dbf,14897595,99.8286556504602
OP,14826843,0.0016439099971315542,20,87e476df-2d7c-4ee9-913c-e0d96865ef82,10503186,70.83899114599109
ALETH-FRXETH,14664088,0.053302536451779334,7,7619ddc5-29c3-4d65-b15e-9fb7abf0da88,11346859,77.37855228364697
CRVUSD-WBTC,14662464,0.03864055345436483,4,63e16117-f67d-458c-a131-f4f1fdcbdc77,12670341,86.41345001767779
WSOL-,14656786,0.19587145721442611,48,a0b13a03-71c4-4632-bff0-87daecee8320,9485370,64.71657565307974
WBTC-SOLVBTC,14581728,4.247156550993133e-05,2,1977cdc3-d05d-4af2-ad23-c72d8ea8f09c,10739280,73.64888441205322
DOLA-DEUSD,14569362,0.07326083408994848,3,6abb6fba-4303-448c-8abe-70039966b909,7660305,52.578177410925754
INST-WETH,14496119,0.034926778923655366,2,ab8c01f0-0586-4077-bae8-86b3e05704c3,12760923,88.029927182579
AGHO,14480358,0.06002414999999999,2,5e68e26b-faa9-43ee-b933-dacec74bb95f,7240179,50.0
IBBTCB,14410570,0.0,1,a01b3fdd-9c16-4f6f-ade0-a14a5b1187f9,14410570,100.0
SUSD-SUSDE,14396643,0.1783892508005651,3,5eb84bc0-3c50-473c-adab-2ce33a3682e5,7299838,50.705140080225654
TRUAPT,14385809,0.069861,1,98f748b9-b789-47bf-b47c-db3b81c9eeaf,14385809,100.0
CLISBNB,14298218,0.10199935,2,a4c19e4a-d267-4bad-8fc3-8928a69aa3a9,7149109,50.0
USDT-ETH,14295864,0.2395415018549561,2,c5bfb522-954c-4977-8398-a748d0cd6ffa,12859447,89.95221974691421
CMETH,14099448,0.043220518912889354,6,3a307c00-e8e3-416e-9bd9-567d3f37b0a9,5850172,41.49220593600544
CUSDO-PT-CUSDO@15-6-2025,13956721,0.0,1,64175e19-70ad-40af-b03c-f21f6ac35e44,13956721,100.0
SCBTC,13956531,0.0041786,1,c581e14a-6368-4c00-bb15-010a49364d1f,13956531,100.0
USDC-RUNE,13935110,0.10520579068186761,2,52e341e2-00b3-4d4f-ac1f-d97ede0f4366,12793601,91.80839620211107
KODIOHM-HONEY,13785513,0.003035,1,1a7ff589-3737-45f0-8a6b-e4f619be8925,13785513,100.0
USDE-USDC,13735748,0.026125261749276416,9,a13f0697-d7f1-482b-90c3-21f90725a836,8121126,59.12401712669744
PT-USDE-31JUL2025,13677425,0.0,2,6e39fc70-fee9-40c5-b57e-8f3f67cbb995,13543464,99.02056856462383
SOL-MSOL,13621814,0.02335344669511711,3,6c8e2a69-4396-4d97-9c16-9df2ec8eaabb,13279411,97.48636268267941
MDX,13557479,0.0005414408871516599,14,dca9ac33-b17b-4998-ac88-24b4cd6c9cd3,7492855,55.26731776608321
MIM-USDC,13551457,0.14206181095307316,2,9a43348e-f310-4adc-8a66-3d8c9b933f75,8865950,65.42433038750004
DAI-USDC-USDT-SUSD,13549336,0.0005689408907713264,2,985b3a44-495f-4250-bde3-7b2299036e3e,13479124,99.4818048648288
POPCAT-WSOL,13538127,0.17232820000000001,1,06faada9-ad40-4027-9380-db05f0f3fd53,13538127,100.0
FUEL,13526910,0.3,1,ca3f5b8f-896d-4e54-9602-ccaa47727fa2,13526910,100.0
WSOL-MSOL,13520298,0.0262854,1,62a15fee-d11c-4291-b566-4d9403a7913f,13520298,100.0
EURC-USDC,13514503,0.11919568936067422,11,6598f4ff-7975-4865-aaab-e29da2a89a6f,4326267,32.012031815006445
ADA-MIN,13491799,0.03789423386755168,2,25a7770b-4a3e-4e47-a215-06e2a7854c27,12362355,91.62866271577275
FRXUSD-FXB20291231,13474309,0.1759547055995302,2,6b20c797-ea1e-4dd7-aa7d-4636e3ac2be7,8573800,63.63072124885959
MSOL-USDC,13396890,0.021447629579857717,6,30f5e362-c120-49f7-85f9-f65a6f6e82ac,10651471,79.50704230608746
WSTKSCUSD,13334463,0.04361464940381927,6,1bc787f1-6373-4121-9baa-227bd9726c1d,4564532,34.23108977091916
USDT-COMPUSDT,13237859,0.050472,1,e884c929-73e1-4362-91a9-39b47a5d48ab,13237859,100.0
DOGE,13197489,0.00029246404641064674,5,866ae932-54a6-4cf2-af45-2e70a94f2d09,10268418,77.80584624847954
